activity_ref_key,item_id,item_idx,description,quantity,price,classification,classificationDomain,supplierPartID,manufacturerPartID,manufacturerName,sku,item_expense_category_id,allowable_status,classification_confidence,unspsc_name
b9cebd27-d390-4548-8d4a-158b95271c67,59bb0995-f349-4c92-b7d5-6d8d1c9b8aa9,2714,Dairy-free cheese alternative for your favorite dishes.,10,4.99,Unclassified,Finance,59bb0995-f349-4c92-b7d5-6d8d1c9b8aa9,59bb0995-f349-4c92-b7d5-6d8d1c9b8aa9,GlobalTech Solutions,59bb0995-f349-4c92-b7d5-6d8d1c9b8aa9,10,110,80,Office Supplies
b9de7fd0-02fa-4af1-a556-951caed81a63,a773050b-ab57-490d-8458-66316b83100f,6456,Crunchy granola mixed with coconut flakes.,8,4.19,For Official Use Only,Food Services,a773050b-ab57-490d-8458-66316b83100f,a773050b-ab57-490d-8458-66316b83100f,BlueWave Medical,a773050b-ab57-490d-8458-66316b83100f,8,55,63,Software and Licenses
b9de8dfb-786c-442d-ba9e-1286dce3e0b7,96b86c1b-7d75-422f-874c-9d6a85257445,1817,Inspiring cookbook with healthy recipes.,15,27.99,Public,Education,96b86c1b-7d75-422f-874c-9d6a85257445,96b86c1b-7d75-422f-874c-9d6a85257445,BlueWave Medical,96b86c1b-7d75-422f-874c-9d6a85257445,15,44,100,Medical Equipment
b9e09463-d4c7-4c8e-b301-46d6e58b7ea4,cfc8544e-7329-43e5-8092-3c96a064b2ec,14789,Space-saving collapsible bottle for outdoor activities.,9,12.99,Highly Confidential,Education,cfc8544e-7329-43e5-8092-3c96a064b2ec,cfc8544e-7329-43e5-8092-3c96a064b2ec,Summit Automotive,cfc8544e-7329-43e5-8092-3c96a064b2ec,9,117,70,Medical Equipment
b9e5e9dc-fc35-4173-b166-f729de69233d,13ee1269-b76b-41a5-b661-b1ff0c542875,109,A fashion-forward bomber jacket to elevate your casual looks.,8,69.99,Highly Confidential,Transportation,13ee1269-b76b-41a5-b661-b1ff0c542875,13ee1269-b76b-41a5-b661-b1ff0c542875,Precision Optics,13ee1269-b76b-41a5-b661-b1ff0c542875,8,101,65,Food and Beverage Products
b9e711ca-a46e-498e-b666-5311be552d8f,d483e17d-46fa-448e-9104-d3039c789c37,17322,Silicone oven mitts designed for safe cooking and baking.,5,19.99,Internal Use Only,Education,d483e17d-46fa-448e-9104-d3039c789c37,d483e17d-46fa-448e-9104-d3039c789c37,Ironclad Tools,d483e17d-46fa-448e-9104-d3039c789c37,5,126,41,Medical Equipment
b9eb8932-4643-4ee1-a9d9-651c86541f92,36286eaa-6a62-43b4-aa5b-f35a86bd22bf,4665,"Flavorful rice mixed with coconut and lime, a tropical side dish.",7,2.99,Unclassified,Telecommunications,36286eaa-6a62-43b4-aa5b-f35a86bd22bf,36286eaa-6a62-43b4-aa5b-f35a86bd22bf,Acme Industries,36286eaa-6a62-43b4-aa5b-f35a86bd22bf,7,48,57,Furniture and Furnishings
b9ebe7c3-d03a-4a7a-88d5-70f82b844544,4532ac08-c246-4c8b-910f-eb44624bdca5,5112,Light and crunchy rice cakes with a variety of flavors.,7,2.49,Internal Use Only,Hospitality,4532ac08-c246-4c8b-910f-eb44624bdca5,4532ac08-c246-4c8b-910f-eb44624bdca5,NovaChem Labs,4532ac08-c246-4c8b-910f-eb44624bdca5,7,65,57,Telecommunications Equipment
b9eeb13a-81d9-4428-91e9-7bd2c666a237,016b590a-39be-448f-b6b1-be63e24ae424,4995,Elevated planter box for growing herbs or small plants easily.,15,49.99,Unclassified,Legal,016b590a-39be-448f-b6b1-be63e24ae424,016b590a-39be-448f-b6b1-be63e24ae424,Ironclad Tools,016b590a-39be-448f-b6b1-be63e24ae424,15,20,100,Safety and Security Equipment
b9fe81e4-429f-4bf4-9cce-77a7d0f90b42,8b1ce0e8-a33d-4905-94d7-3208f87f380e,12352,Video baby monitor with night vision.,14,79.99,Internal Use Only,Entertainment,8b1ce0e8-a33d-4905-94d7-3208f87f380e,8b1ce0e8-a33d-4905-94d7-3208f87f380e,Starlight Components,8b1ce0e8-a33d-4905-94d7-3208f87f380e,14,127,100,Printing and Photographic Equipment
b9fe9ae3-b618-418b-a66a-d09cac519a9e,21d4f67d-1c09-4bfc-bbec-d3346c2e6194,18197,Ergonomic memory foam pillow for better sleep.,13,39.99,Unclassified,Retail,21d4f67d-1c09-4bfc-bbec-d3346c2e6194,21d4f67d-1c09-4bfc-bbec-d3346c2e6194,Summit Automotive,21d4f67d-1c09-4bfc-bbec-d3346c2e6194,13,51,100,Laboratory Instruments
b9ffac87-47eb-4a8b-82f9-b46a2c0f059f,d988eb8a-45f7-462c-85ef-56ba3e9fa7f1,12119,"Sweet and salty popcorn with sea salt and caramel, a tasty treat.",8,3.99,Internal Use Only,Technology,d988eb8a-45f7-462c-85ef-56ba3e9fa7f1,d988eb8a-45f7-462c-85ef-56ba3e9fa7f1,Atlas Engineering,d988eb8a-45f7-462c-85ef-56ba3e9fa7f1,8,73,66,Cleaning Products
ba00aba1-ba28-4034-801f-fb42508614df,7e9a5b81-3872-427a-b68e-3dc0250f2301,16039,Planter with self-watering feature for easy plant care.,5,24.99,Highly Confidential,Hospitality,7e9a5b81-3872-427a-b68e-3dc0250f2301,7e9a5b81-3872-427a-b68e-3dc0250f2301,GlobalTech Solutions,7e9a5b81-3872-427a-b68e-3dc0250f2301,5,119,40,Telecommunications Equipment
ba042314-5535-4c2a-aa34-8fe1b0657ce9,ad9104bf-35bc-4225-bf18-740d5bea2ba7,10281,"Fresh zucchini, versatile for grilling or sautéing.",11,0.79,Proprietary,Energy,ad9104bf-35bc-4225-bf18-740d5bea2ba7,ad9104bf-35bc-4225-bf18-740d5bea2ba7,Acme Industries,ad9104bf-35bc-4225-bf18-740d5bea2ba7,11,74,92,Electrical Components
ba046a69-7bf2-4002-87e8-086d03724b31,ffc01c04-dd2b-4190-9462-61f56ecaac0a,10143,Lightweight tennis racket for beginners and advanced players.,10,89.99,For Official Use Only,Legal,ffc01c04-dd2b-4190-9462-61f56ecaac0a,ffc01c04-dd2b-4190-9462-61f56ecaac0a,Vertex Electronics,ffc01c04-dd2b-4190-9462-61f56ecaac0a,10,41,76,Safety and Security Equipment
ba067efb-5d17-4f48-b373-3786d74bfd6a,4193ff89-937c-4a7f-b2f3-e55c5472f6bb,14087,Retro instant camera for capturing and printing photos instantly.,3,89.99,Sensitive,Retail,4193ff89-937c-4a7f-b2f3-e55c5472f6bb,4193ff89-937c-4a7f-b2f3-e55c5472f6bb,Sunrise Textiles,4193ff89-937c-4a7f-b2f3-e55c5472f6bb,3,94,22,Laboratory Instruments
ba07ff14-ab0d-4837-89f4-d4a8c4e43687,97e40f2f-1b2f-4a15-8213-e69bcaa0544a,11325,Wi-Fi enabled thermostat for energy-saving temperature control.,7,149.99,Public,Construction,97e40f2f-1b2f-4a15-8213-e69bcaa0544a,97e40f2f-1b2f-4a15-8213-e69bcaa0544a,Summit Automotive,97e40f2f-1b2f-4a15-8213-e69bcaa0544a,7,37,53,Agricultural Supplies
ba08bc44-4cbd-45c5-9d4e-c1ec4ca4726c,14a22663-294d-4744-b2f7-5c443274e9da,19093,Citrusy lemons perfect for drinks and cooking.,8,0.75,Internal Use Only,Entertainment,14a22663-294d-4744-b2f7-5c443274e9da,14a22663-294d-4744-b2f7-5c443274e9da,Summit Automotive,14a22663-294d-4744-b2f7-5c443274e9da,8,50,65,Printing and Photographic Equipment
ba0e2cc6-20e4-4113-94ae-a9347e47e033,2ceca2c1-b069-428b-81fd-07e2e0e0a58d,9590,Complete set of gardening tools for outdoor tasks.,8,45,Unclassified,Insurance,2ceca2c1-b069-428b-81fd-07e2e0e0a58d,2ceca2c1-b069-428b-81fd-07e2e0e0a58d,Quantum Machinery,2ceca2c1-b069-428b-81fd-07e2e0e0a58d,8,89,60,Clothing and Apparel
ba13fc1e-fff6-4c5e-894d-8d5213f6e27b,42b58675-f11e-4f0f-9fd7-a1197ba5cccc,7951,Hearty tomato soup made from organic ingredients.,15,3.79,Unclassified,Automotive,42b58675-f11e-4f0f-9fd7-a1197ba5cccc,42b58675-f11e-4f0f-9fd7-a1197ba5cccc,Summit Automotive,42b58675-f11e-4f0f-9fd7-a1197ba5cccc,15,34,100,Packaging Materials
ba14073c-a553-4160-ad81-b12eb3b91c82,62405099-a0fd-4ce3-8da2-f633d77a40d8,2209,A sweet and spicy sauce for dipping or cooking.,9,3.29,Confidential,Pharmaceuticals,62405099-a0fd-4ce3-8da2-f633d77a40d8,62405099-a0fd-4ce3-8da2-f633d77a40d8,Pioneer Manufacturing,62405099-a0fd-4ce3-8da2-f633d77a40d8,9,48,76,Sports and Recreational Equipment
ba151711-400f-4f63-857e-5f59fdd354ff,ed28e2e7-7f10-4a10-a493-0d7b56e28dbc,16804,Chewy granola bars with maple and cinnamon flavor.,4,3.49,For Official Use Only,Construction,ed28e2e7-7f10-4a10-a493-0d7b56e28dbc,ed28e2e7-7f10-4a10-a493-0d7b56e28dbc,GlobalTech Solutions,ed28e2e7-7f10-4a10-a493-0d7b56e28dbc,4,93,35,Agricultural Supplies
ba165165-d00a-47ff-ab36-1ddf81b34d9a,a570063e-7b7c-4c12-885a-4dd30336dff9,15568,Reusable straws that come with a cleaning brush.,6,12.99,Highly Confidential,Technology,a570063e-7b7c-4c12-885a-4dd30336dff9,a570063e-7b7c-4c12-885a-4dd30336dff9,BlueWave Medical,a570063e-7b7c-4c12-885a-4dd30336dff9,6,111,47,Cleaning Products
ba20bcdf-45bc-49c5-84b2-c107beb6ec49,b68f1143-d8d5-4d6f-be77-7e312a6d944a,2936,A delicious sauce perfect for stir-frying or glazing meats.,12,2.59,Confidential,Real Estate,b68f1143-d8d5-4d6f-be77-7e312a6d944a,b68f1143-d8d5-4d6f-be77-7e312a6d944a,Acme Industries,b68f1143-d8d5-4d6f-be77-7e312a6d944a,12,94,96,Personal Care Products
ba21f5b2-5c40-4c94-b6b5-c45b53595774,c022370e-c4e6-4390-8c39-af1e7775e3d0,18755,Safe and fun trampoline for children.,8,139.99,Internal Use Only,Insurance,c022370e-c4e6-4390-8c39-af1e7775e3d0,c022370e-c4e6-4390-8c39-af1e7775e3d0,Quantum Machinery,c022370e-c4e6-4390-8c39-af1e7775e3d0,8,107,60,Clothing and Apparel
ba384aa4-4944-4638-88c8-87d6fc00de86,e34278f3-927c-40c7-97f4-4a399440a115,13328,"Crispy chips made from assorted garden vegetables, lightly salted.",8,3.49,Proprietary,Agriculture,e34278f3-927c-40c7-97f4-4a399440a115,e34278f3-927c-40c7-97f4-4a399440a115,GlobalTech Solutions,e34278f3-927c-40c7-97f4-4a399440a115,8,33,67,Industrial Machinery
ba39dbd5-5d61-4aee-9a41-45a3d73aa78b,e22ba5b6-3002-4888-b26a-5e92043999ca,13713,Sweet and tangy raspberry lime beverage,12,1.99,Restricted,Technology,e22ba5b6-3002-4888-b26a-5e92043999ca,e22ba5b6-3002-4888-b26a-5e92043999ca,Atlas Engineering,e22ba5b6-3002-4888-b26a-5e92043999ca,12,119,94,Cleaning Products
ba3a1003-90fb-43d1-99cd-d34aeae544f3,b21d2dc7-23a8-4cf9-8469-efbb777ceddd,6955,Handy belt for carrying garden tools while working.,6,22.99,Top Secret,Retail,b21d2dc7-23a8-4cf9-8469-efbb777ceddd,b21d2dc7-23a8-4cf9-8469-efbb777ceddd,Evergreen Plastics,b21d2dc7-23a8-4cf9-8469-efbb777ceddd,6,9,47,Laboratory Instruments
ba3ae4a6-8245-4b8e-b0f8-d4e08cd4bb9d,6d78aaef-8bd1-4da8-8db1-38d015b85b52,8282,Heated stool cover for extra comfort during winter.,8,29.99,Internal Use Only,Energy,6d78aaef-8bd1-4da8-8db1-38d015b85b52,6d78aaef-8bd1-4da8-8db1-38d015b85b52,Vertex Electronics,6d78aaef-8bd1-4da8-8db1-38d015b85b52,8,66,66,Electrical Components
ba4081fe-abec-431f-a614-26216e292977,6793cb68-bec1-44bc-b849-6e3ec63026bf,4089,"Delicious soft cookies, dairy-free and egg-free, perfect for treats.",11,4.79,For Official Use Only,Hospitality,6793cb68-bec1-44bc-b849-6e3ec63026bf,6793cb68-bec1-44bc-b849-6e3ec63026bf,Ironclad Tools,6793cb68-bec1-44bc-b849-6e3ec63026bf,11,44,90,Telecommunications Equipment
ba4150a4-f40d-48bd-b88b-41dfe85a199f,f276a010-4963-4c91-a672-e55961e34d8c,607,"Thin, flat pasta perfect for various sauces.",12,1.89,Internal Use Only,Food Services,f276a010-4963-4c91-a672-e55961e34d8c,f276a010-4963-4c91-a672-e55961e34d8c,Ironclad Tools,f276a010-4963-4c91-a672-e55961e34d8c,12,55,98,Software and Licenses
ba43ce2d-e631-4ab0-83a2-3fe6b92edb2e,91c710c5-612a-45ad-bdb5-ae59b7a7a144,9004,Battery-operated air purifier for small spaces.,12,49.99,For Official Use Only,Food Services,91c710c5-612a-45ad-bdb5-ae59b7a7a144,91c710c5-612a-45ad-bdb5-ae59b7a7a144,EcoBuild Systems,91c710c5-612a-45ad-bdb5-ae59b7a7a144,12,8,95,Software and Licenses
ba4d5632-e338-4010-ab04-300edce1e6dc,85a34676-16f7-4a46-906b-7677ded00457,4320,Spicy and flavorful curry paste for authentic Thai dishes.,10,3.99,Proprietary,Construction,85a34676-16f7-4a46-906b-7677ded00457,85a34676-16f7-4a46-906b-7677ded00457,Starlight Components,85a34676-16f7-4a46-906b-7677ded00457,10,20,80,Agricultural Supplies
ba57c3a9-f85e-40cc-965f-2023d6f35aee,ee3e3696-84c6-4437-aa97-428b33db8c34,13874,"Frozen sausage patties made with herbs and spices, perfect for breakfast sandwiches.",9,6.49,Public,Finance,ee3e3696-84c6-4437-aa97-428b33db8c34,ee3e3696-84c6-4437-aa97-428b33db8c34,NovaChem Labs,ee3e3696-84c6-4437-aa97-428b33db8c34,9,43,75,Office Supplies
ba5ad73d-689b-4adc-b653-a44358df4764,36f592da-3430-449e-82f0-68027f48573a,15391,"Creamy ricotta cheese, great for cooking or making desserts.",17,4.99,Highly Confidential,Pharmaceuticals,36f592da-3430-449e-82f0-68027f48573a,36f592da-3430-449e-82f0-68027f48573a,BlueWave Medical,36f592da-3430-449e-82f0-68027f48573a,17,32,100,Sports and Recreational Equipment
ba5b5074-8529-4d60-a31c-2e868d983dba,eabbee1e-f0f3-43a9-b322-8a8b845e5918,19698,Multiple USB ports for charging devices simultaneously.,15,19.99,Unclassified,Pharmaceuticals,eabbee1e-f0f3-43a9-b322-8a8b845e5918,eabbee1e-f0f3-43a9-b322-8a8b845e5918,Evergreen Plastics,eabbee1e-f0f3-43a9-b322-8a8b845e5918,15,11,100,Sports and Recreational Equipment
ba5c8140-14ea-45a5-b72a-9a84bb943031,26cbe971-48e8-4e66-9c2f-87a11a0075d3,6381,Everything you need to make melt-in-your-mouth cinnamon rolls at home.,5,6.89,Sensitive,Real Estate,26cbe971-48e8-4e66-9c2f-87a11a0075d3,26cbe971-48e8-4e66-9c2f-87a11a0075d3,Vertex Electronics,26cbe971-48e8-4e66-9c2f-87a11a0075d3,5,79,39,Personal Care Products
ba5efd9d-65f3-4d6c-bafa-0089d5c48df8,cc9146fa-e013-4cb6-a96b-5949014ecbd5,19754,A refreshing blend of peaches and mangoes for a delicious smoothie.,11,3.49,Proprietary,Construction,cc9146fa-e013-4cb6-a96b-5949014ecbd5,cc9146fa-e013-4cb6-a96b-5949014ecbd5,Vertex Electronics,cc9146fa-e013-4cb6-a96b-5949014ecbd5,11,23,91,Agricultural Supplies
ba63abbf-9c33-440f-86d0-1f0a8357c2e9,93fe9003-a96e-4873-8614-555a411cc32d,13567,"A natural sweetener made from coconut sap, a healthier alternative to sugar.",13,4.19,Highly Confidential,Healthcare,93fe9003-a96e-4873-8614-555a411cc32d,93fe9003-a96e-4873-8614-555a411cc32d,BlueWave Medical,93fe9003-a96e-4873-8614-555a411cc32d,13,86,100,Computer Hardware
ba679219-f22d-46b3-bc14-0be56eb71c72,a6894bc5-c26b-449b-b545-02b7239b0708,2809,Durable cable for connecting devices with high-definition video.,9,12.99,Confidential,Technology,a6894bc5-c26b-449b-b545-02b7239b0708,a6894bc5-c26b-449b-b545-02b7239b0708,Pioneer Manufacturing,a6894bc5-c26b-449b-b545-02b7239b0708,9,40,73,Cleaning Products
ba69ee41-9a4e-4536-a381-3fd822c0e4b9,b400d76e-5fc6-4b33-9321-0476695d7bf2,12350,All-in-one kit for brewing beer at home.,8,79.99,Unclassified,Healthcare,b400d76e-5fc6-4b33-9321-0476695d7bf2,b400d76e-5fc6-4b33-9321-0476695d7bf2,Evergreen Plastics,b400d76e-5fc6-4b33-9321-0476695d7bf2,8,48,68,Computer Hardware
ba6b71d2-37d8-405e-beee-b4a2b79225c2,8706e570-2557-474f-9ed7-6aa85e37b3a7,11206,Silicone tea infuser for brewing loose leaf tea.,8,12.99,Highly Confidential,Automotive,8706e570-2557-474f-9ed7-6aa85e37b3a7,8706e570-2557-474f-9ed7-6aa85e37b3a7,GlobalTech Solutions,8706e570-2557-474f-9ed7-6aa85e37b3a7,8,100,66,Packaging Materials
ba6b9646-40c8-46aa-886d-871081758298,9774ea7b-8e77-4aeb-9ef6-10fdf7a7edcd,17941,Rechargeable training collar for effective behavior training.,15,39.99,Proprietary,Entertainment,9774ea7b-8e77-4aeb-9ef6-10fdf7a7edcd,9774ea7b-8e77-4aeb-9ef6-10fdf7a7edcd,Evergreen Plastics,9774ea7b-8e77-4aeb-9ef6-10fdf7a7edcd,15,4,100,Printing and Photographic Equipment
ba6d6a54-ff8a-4066-86d5-704422b232fe,fb0b4ca3-f5b9-4323-ad40-6a1fcaba3e65,15306,"Frozen chicken bites coated in a honey sriracha glaze, spicy and sweet.",6,7.99,Highly Confidential,Hospitality,fb0b4ca3-f5b9-4323-ad40-6a1fcaba3e65,fb0b4ca3-f5b9-4323-ad40-6a1fcaba3e65,GlobalTech Solutions,fb0b4ca3-f5b9-4323-ad40-6a1fcaba3e65,6,72,49,Telecommunications Equipment
ba6e637e-a6d0-4ab0-bb62-f1b86617ec71,78dfd42e-4c24-47f6-bb1e-a3d531bbd90b,14840,"Rich and smooth cold brew coffee concentrate, just add water or milk.",13,7.99,Sensitive,Education,78dfd42e-4c24-47f6-bb1e-a3d531bbd90b,78dfd42e-4c24-47f6-bb1e-a3d531bbd90b,Evergreen Plastics,78dfd42e-4c24-47f6-bb1e-a3d531bbd90b,13,46,100,Medical Equipment
ba72385f-3d0c-457b-bd1f-361d8bd1908a,6444b708-a3a1-44e6-acbe-ac2d6ec453bc,1565,Healthy pasta alternative made from chickpeas,12,4.19,Proprietary,Pharmaceuticals,6444b708-a3a1-44e6-acbe-ac2d6ec453bc,6444b708-a3a1-44e6-acbe-ac2d6ec453bc,GlobalTech Solutions,6444b708-a3a1-44e6-acbe-ac2d6ec453bc,12,90,95,Sports and Recreational Equipment
ba753091-9f60-4099-a81f-a096d8736511,5ff25b93-a9ea-4ec8-b9c3-a3952ebe884f,14774,Compact knife with safety lock for everyday use.,14,24.99,Public,Transportation,5ff25b93-a9ea-4ec8-b9c3-a3952ebe884f,5ff25b93-a9ea-4ec8-b9c3-a3952ebe884f,Sunrise Textiles,5ff25b93-a9ea-4ec8-b9c3-a3952ebe884f,14,30,100,Food and Beverage Products
ba75f0d7-5931-4427-90e3-488d9879ca17,c4fd29c6-1d8e-4d15-bb45-56fba53b2d7e,2257,Special attachment for vacuum cleaners to remove pet hair easily.,9,14.99,Sensitive,Finance,c4fd29c6-1d8e-4d15-bb45-56fba53b2d7e,c4fd29c6-1d8e-4d15-bb45-56fba53b2d7e,Ironclad Tools,c4fd29c6-1d8e-4d15-bb45-56fba53b2d7e,9,45,71,Office Supplies
ba77b84e-31dd-4f84-ba6e-aa401c0c9874,7a4b747d-a6d3-4541-bde8-2ce371b7a6a9,10329,Affordable fitness tracker with heart rate monitor.,6,29.99,Unclassified,Legal,7a4b747d-a6d3-4541-bde8-2ce371b7a6a9,7a4b747d-a6d3-4541-bde8-2ce371b7a6a9,EcoBuild Systems,7a4b747d-a6d3-4541-bde8-2ce371b7a6a9,6,119,51,Safety and Security Equipment
ba7cbbe3-8a74-40b9-8024-37d2728bf3df,59348f30-9474-402e-9c5a-06dee7241168,16293,All ingredients included for delicious chicken fajitas.,13,8.99,For Official Use Only,Pharmaceuticals,59348f30-9474-402e-9c5a-06dee7241168,59348f30-9474-402e-9c5a-06dee7241168,Acme Industries,59348f30-9474-402e-9c5a-06dee7241168,13,78,100,Sports and Recreational Equipment
ba7f2f26-e798-4c5b-8a75-4a795dcbb99d,131172eb-0f21-4566-b495-9f77566eccb0,12877,Chewy snack bars with coconut and almonds coated in chocolate.,4,2.99,Proprietary,Entertainment,131172eb-0f21-4566-b495-9f77566eccb0,131172eb-0f21-4566-b495-9f77566eccb0,Atlas Engineering,131172eb-0f21-4566-b495-9f77566eccb0,4,37,32,Printing and Photographic Equipment
ba83a575-c3b1-4895-8f98-fb0c3cc1f723,d0082d7b-cb0b-48c2-ad36-abac49d29a85,7918,"Traditional Korean fermented vegetables, packed with flavor.",5,4.79,Internal Use Only,Legal,d0082d7b-cb0b-48c2-ad36-abac49d29a85,d0082d7b-cb0b-48c2-ad36-abac49d29a85,Precision Optics,d0082d7b-cb0b-48c2-ad36-abac49d29a85,5,79,38,Safety and Security Equipment
ba8506b1-338a-401c-941f-f319b1351891,5beff3cb-319a-4031-bd83-c686d8238bdf,6891,"A tangy marinade for meats and veggies, packed with garlic flavor.",3,4.49,Proprietary,Insurance,5beff3cb-319a-4031-bd83-c686d8238bdf,5beff3cb-319a-4031-bd83-c686d8238bdf,GlobalTech Solutions,5beff3cb-319a-4031-bd83-c686d8238bdf,3,31,24,Clothing and Apparel
ba8aeb36-5846-4b2f-bf00-4a156b706080,9b33814f-03ac-49c7-920d-9a41e7b7e1c8,15982,No-bake protein balls with chocolate and coconut flavors.,10,2.99,Restricted,Finance,9b33814f-03ac-49c7-920d-9a41e7b7e1c8,9b33814f-03ac-49c7-920d-9a41e7b7e1c8,Quantum Machinery,9b33814f-03ac-49c7-920d-9a41e7b7e1c8,10,60,83,Office Supplies
ba9527d1-34d5-4944-9992-83bf2a0c1717,603698da-e593-4d28-ba73-b8bc9d304c52,5793,Hard-shell case for protecting sunglasses.,11,15.99,Highly Confidential,Energy,603698da-e593-4d28-ba73-b8bc9d304c52,603698da-e593-4d28-ba73-b8bc9d304c52,Starlight Components,603698da-e593-4d28-ba73-b8bc9d304c52,11,20,86,Electrical Components
ba986d31-42eb-43c4-89c8-819f0063633c,c60a3841-4d30-44b6-82f9-738bfb1bf1a0,16127,Prevent water damage with drip trays for potted plants.,11,9.99,Unclassified,Healthcare,c60a3841-4d30-44b6-82f9-738bfb1bf1a0,c60a3841-4d30-44b6-82f9-738bfb1bf1a0,Sunrise Textiles,c60a3841-4d30-44b6-82f9-738bfb1bf1a0,11,13,85,Computer Hardware
ba9b1315-3166-4e27-a032-3544b1db584c,81ef1cea-daee-41ac-9949-5c404f039564,3935,A tangy sauce that combines lemon zest and basil for a refreshing flavor.,10,4.99,Confidential,Government,81ef1cea-daee-41ac-9949-5c404f039564,81ef1cea-daee-41ac-9949-5c404f039564,Evergreen Plastics,81ef1cea-daee-41ac-9949-5c404f039564,10,118,77,Automotive Parts
ba9c6acf-0859-494d-a0a1-00379aead5f6,64b1b626-59a0-4224-9480-0e84d9105851,9577,Refreshing juice blend of cranberries and oranges.,12,2.49,Public,Real Estate,64b1b626-59a0-4224-9480-0e84d9105851,64b1b626-59a0-4224-9480-0e84d9105851,GlobalTech Solutions,64b1b626-59a0-4224-9480-0e84d9105851,12,58,93,Personal Care Products
ba9cb76b-81b2-4ec6-8c62-add2b4548346,171140b9-8825-4fd6-aecf-742733c0c9cd,16546,Ceramic pizza stone for homemade pizzas.,8,29.99,Highly Confidential,Energy,171140b9-8825-4fd6-aecf-742733c0c9cd,171140b9-8825-4fd6-aecf-742733c0c9cd,Acme Industries,171140b9-8825-4fd6-aecf-742733c0c9cd,8,48,62,Electrical Components
ba9dd0a3-df0c-4bca-97a6-d23aacd48851,91972fbd-f3d7-4671-8326-f67afde9887e,6406,"Crunchy pretzels coated in rich chocolate, a sweet treat.",5,3.29,Top Secret,Technology,91972fbd-f3d7-4671-8326-f67afde9887e,91972fbd-f3d7-4671-8326-f67afde9887e,Ironclad Tools,91972fbd-f3d7-4671-8326-f67afde9887e,5,39,42,Cleaning Products
baa5c7b0-d6c3-43b9-9a25-60876e15e092,1ce80afc-0e1f-4c89-ac3a-07fce9cb7346,18354,"A hearty salad with grains, dried fruits, and nuts.",16,5.49,Internal Use Only,Food Services,1ce80afc-0e1f-4c89-ac3a-07fce9cb7346,1ce80afc-0e1f-4c89-ac3a-07fce9cb7346,Acme Industries,1ce80afc-0e1f-4c89-ac3a-07fce9cb7346,16,72,100,Software and Licenses
baa877ea-832e-4418-88f5-5a89eb44bee6,e02ae92d-3a9c-41ce-8720-0998032b205e,14061,Crispy and crunchy snack made from assorted vegetables.,12,3.99,Top Secret,Legal,e02ae92d-3a9c-41ce-8720-0998032b205e,e02ae92d-3a9c-41ce-8720-0998032b205e,BlueWave Medical,e02ae92d-3a9c-41ce-8720-0998032b205e,12,119,100,Safety and Security Equipment
bab9ac60-df73-4599-ab6e-103431a4f0de,c40ecd68-5d13-40e0-9b9c-9a56363cc94d,16555,"A smoky barbecue sauce, ideal for grilling and dipping.",13,3.49,Unclassified,Telecommunications,c40ecd68-5d13-40e0-9b9c-9a56363cc94d,c40ecd68-5d13-40e0-9b9c-9a56363cc94d,Vertex Electronics,c40ecd68-5d13-40e0-9b9c-9a56363cc94d,13,34,100,Furniture and Furnishings
babdfe4c-38c4-40b8-b8f1-78a76cf2f248,8c4c27c1-2d43-46c1-8d12-2e1c07a86255,3768,All-in-one kit for making pasta salad easily.,10,5.99,Proprietary,Construction,8c4c27c1-2d43-46c1-8d12-2e1c07a86255,8c4c27c1-2d43-46c1-8d12-2e1c07a86255,GlobalTech Solutions,8c4c27c1-2d43-46c1-8d12-2e1c07a86255,10,5,78,Agricultural Supplies
bac0104c-bee4-4c43-bf42-e5a05dd69486,ab859c38-d822-44a5-aaee-b6eac52c3d95,12592,Indoor gardening kit with herbs and pots.,7,24.99,Restricted,Healthcare,ab859c38-d822-44a5-aaee-b6eac52c3d95,ab859c38-d822-44a5-aaee-b6eac52c3d95,BlueWave Medical,ab859c38-d822-44a5-aaee-b6eac52c3d95,7,79,53,Computer Hardware
bac17d4d-12ed-46b7-bd24-5bea8778ab8d,f027be0d-028b-429e-89cf-565af2fdedd0,877,"Sweet and nutritious potatoes, great for roasting.",14,0.89,Public,Construction,f027be0d-028b-429e-89cf-565af2fdedd0,f027be0d-028b-429e-89cf-565af2fdedd0,Starlight Components,f027be0d-028b-429e-89cf-565af2fdedd0,14,64,100,Agricultural Supplies
bac46a16-60e1-4673-a374-2ea23be26007,eaf00ace-3009-4947-b9fb-88d18c8a16c6,9783,Dried tomatoes packed with deep flavor for salads and pasta.,16,3.99,Highly Confidential,Construction,eaf00ace-3009-4947-b9fb-88d18c8a16c6,eaf00ace-3009-4947-b9fb-88d18c8a16c6,BlueWave Medical,eaf00ace-3009-4947-b9fb-88d18c8a16c6,16,105,100,Agricultural Supplies
baca438c-bba9-4654-87b1-414a3693ef48,0351bc73-15ed-46ae-803d-b6c07b92ea20,13469,Multi-port USB-C hub for connecting devices.,8,39.99,Highly Confidential,Energy,0351bc73-15ed-46ae-803d-b6c07b92ea20,0351bc73-15ed-46ae-803d-b6c07b92ea20,Sunrise Textiles,0351bc73-15ed-46ae-803d-b6c07b92ea20,8,11,64,Electrical Components
